"TOA5","CCR_Met","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20250405.CR3","47287","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-04-06 00:30:00",57,12.87,24.74,15.4317,13.21044,12.65264,12.19811,11.44924,11.29382,10.8171,10.41799,9.689936,9.117243,9.015589,8.713801,8.012385,250406,13013,12.886,96.22,125.18,81.37,123.07,13,2.43,10.07,1.2,1.16,5.78,17.24,1.56,0,3.07,2.161,5.8,12.03,1.2,250406,13033,0,0,0,0,96.96,10.59,6.25,18.75,11.93,8.387,3.2,12.13,1.2,27.5694,7.949574
"2025-04-06 00:40:00",58,12.94,24.62,12.7106,12.44528,12.25015,12.07839,11.48175,11.16915,10.5747,9.817011,9.563471,9.026392,8.784754,8.689966,8.034357,250406,14013,11.557,93.4,125.67,81.68,114.56,12.47,2.61,10.82,1.45,1.4,6.02,17.95,1.85,0,3.08,2.166,5.79,12.12,1.2,250406,14034,0,0,0,0,96.17,10.53,6.25,18.75,11.93,8.385,3.2,12.14,1.2,27.57686,7.983441
"2025-04-06 00:50:00",59,12.94,24.53,14.47561,13.24118,12.77355,12.61398,12.13821,11.48718,10.8533,9.869226,9.587335,9.13827,8.821039,8.693506,8.067469,250406,15013,12.984,96.4,125.11,81.32,123.85,13.05,2.85,11.78,1.22,1.18,5.77,17.2,1.74,0,3.07,2.161,5.79,12.12,1.2,250406,15033,0,0,0,0,97.75,10.68,6.24,18.71,11.92,8.385,3.2,12.14,1.2,27.57381,7.972498
"2025-04-06 01:00:00",60,12.95,24.45,12.52267,12.26715,12.01831,11.69363,11.55541,11.33407,11.28503,10.90582,9.857263,9.278711,8.854792,8.692743,8.125818,250406,20013,11.992,94.19,125.33,81.46,117.42,12.65,2.71,11.18,1.38,1.34,5.97,17.81,1.34,0,3.05,2.148,5.8,12.12,1.2,250406,20033,0,0,0,0,97.03,10.58,6.27,18.79,11.93,8.386,3.2,12.14,1.2,27.57196,8.108836
"2025-04-06 01:10:00",61,12.94,24.4,14.22604,13.22662,12.94802,12.55667,12.3287,11.32501,10.47549,9.954614,9.602258,9.044122,8.799127,8.691065,8.254175,250406,21013,12.992,96.44,125.14,81.34,123.94,13.06,2.23,9.25,1.26,1.22,5.77,17.2,1.5,0,3.05,2.147,5.8,12.12,1.2,250406,21033,0,0,0,0,95.9,10.5,6.2,18.59,11.92,8.382,3.2,12.14,1.2,27.57404,8.21798
"2025-04-06 01:20:00",62,12.94,24.33,15.72155,13.39166,13.09573,12.69369,11.79998,11.45901,10.97799,10.36578,9.647364,8.986933,8.768366,8.704858,8.289514,250406,22013,12.991,96.48,125.2,81.38,123.73,13.04,2.34,9.729999,1.2,1.15,5.78,17.24,1.96,0,3.05,2.147,5.8,12.12,1.2,250406,22033,0,0,0,0,96.62,10.56,6.25,18.75,11.92,8.38,3.2,12.14,1.2,27.57253,8.244682
"2025-04-06 01:30:00",63,12.95,24.28,15.55703,13.51159,13.02523,12.24505,11.87951,11.63516,11.03182,10.30532,9.924036,9.348108,8.804498,8.738428,8.34704,250406,23013,13.165,96.75,125.02,81.26,125.46,13.17,2.16,9,1.16,1.12,5.74,17.11,1.8,0,3.05,2.15,5.8,12.12,1.2,250406,23033,0,0,0,0,96.7,10.57,6.25,18.75,11.92,8.38,3.2,12.14,1.2,27.57443,8.316949
"2025-04-06 01:40:00",64,12.93,24.27,15.41366,13.44412,12.936,12.36309,11.95388,11.85379,11.04559,10.23446,9.845087,9.411951,8.886774,8.736506,8.42071,250406,24013,13.013,96.45,125.08,81.3,124.25,13.08,2.67,11.04,1.22,1.17,5.73,17.09,1.62,0,3.05,2.15,5.8,12.12,1.2,250406,24033,0,0,0,0,96.77,10.57,6.26,18.77,11.91,8.378,3.2,12.15,1.2,27.57354,8.398218
"2025-04-06 01:50:00",65,12.95,24.23,15.28085,13.548,13.05865,12.32382,12.08285,11.93072,10.96209,10.10687,9.899714,9.3836,8.926844,8.739649,8.462122,250406,25013,13.254,97.03,125.1,81.31,124.98,13.09,2.11,8.770001,1.14,1.1,5.7,16.99,1.85,0,3.05,2.149,5.8,12.12,1.2,250406,25033,0,0,0,0,96.74,10.57,6.27,18.79,11.91,8.378,3.2,12.15,1.2,27.57181,8.462779
"2025-04-06 02:00:00",66,12.95,24.18,15.59979,13.58102,13.13207,12.42233,12.1137,11.94155,10.622,10.10177,9.892573,9.429315,9.155878,8.769647,8.497278,250406,30013,13.279,97.01,124.99,81.24,125.73,13.16,2.23,9.26,1.12,1.08,5.73,17.09,1.71,0,3.05,2.149,5.8,12.12,1.2,250406,30033,0,0,0,0,96.07,10.5,6.27,18.8,11.91,8.375,3.2,12.14,1.2,27.57201,8.479966
"2025-04-06 02:10:00",67,12.95,24.15,15.70309,13.52899,13.11502,12.44473,12.12481,11.86959,10.9775,10.30899,9.789942,9.317866,9.298945,8.766504,8.514674,250406,31013,13.216,96.86,124.99,81.24,126.6,13.27,2.16,9,1.14,1.1,5.73,17.1,1.33,0,3.05,2.15,5.8,12.12,1.2,250406,31033,0,0,0,0,96.73,10.57,6.25,18.74,11.91,8.375,3.2,12.13,1.2,27.57307,8.477992
"2025-04-06 02:20:00",68,12.95,24.12,15.4537,13.44775,13.14273,12.58859,12.26061,11.89846,11.29318,10.28778,9.739496,9.41485,9.209619,8.768732,8.534662,250406,32013,13.207,96.82,124.96,81.23,126.05,13.22,2.48,10.28,1.18,1.14,5.74,17.11,1.39,0,3.05,2.15,5.8,12.08,1.2,250406,32033,0,0,0,0,96.25,10.52,6.27,18.81,11.91,8.375,3.2,12.12,1.2,27.57284,8.462542
"2025-04-06 02:30:00",69,12.89,24.09,14.75875,13.43984,13.09194,12.71044,12.33538,12.02026,11.34646,10.37692,9.809534,9.396326,9.215021,8.747827,8.360376,250406,33013,13.366,97.29,125.09,81.31,126.41,13.21,2.33,9.68,1.14,1.1,5.69,16.97,1.77,0,3.05,2.149,5.8,12.04,1.2,250406,33033,0,0,0,0,97.05,10.58,6.24,18.71,11.91,8.373999,3.2,12.13,1.2,27.57118,8.284605
"2025-04-06 02:40:00",70,12.91,24.04,14.8645,13.36425,13.20019,12.78872,12.37969,12.07669,11.23989,10.50216,10.14031,9.488031,9.2474,8.770227,8.581141,250406,34013,13.346,97.24,125.08,81.3,125.89,13.16,2.27,9.42,1.16,1.12,5.71,17.04,1.77,0,3.05,2.151,5.8,12.04,1.2,250406,34033,0,0,0,0,97.48,10.63,6.23,18.69,11.91,8.373,3.2,12.15,1.2,27.57376,8.549566
"2025-04-06 02:50:00",71,12.95,24.02,14.94665,13.40121,13.19247,12.78787,12.42764,12.04064,11.25601,10.55123,10.03436,9.493128,9.286341,8.769282,8.574579,250406,35013,13.348,97.17,124.98,81.24,127.2,13.29,2.12,8.810001,1.14,1.1,5.75,17.14,1.38,0,3.05,2.15,5.8,12.12,1.2,250406,35033,0,0,0,0,96.77,10.55,6.23,18.68,11.91,8.373,3.2,12.15,1.2,27.57308,8.573347
"2025-04-06 03:00:00",72,12.96,24,14.72726,13.40322,13.19683,12.75173,12.42074,12.17227,11.25634,10.61993,10.04644,9.342066,9.306055,8.757929,8.501795,250406,40013,13.356,97.19,124.99,81.24,127.46,13.32,2.48,10.26,1.14,1.1,5.74,17.11,1.44,0,3.05,2.15,5.8,12.12,1.2,250406,40033,0,0,0,0,96.71,10.52,6.14,18.41,11.91,8.371,3.2,12.15,1.2,27.57017,8.433395
"2025-04-06 03:10:00",73,12.93,24.02,13.08718,13.03515,13.01626,12.68127,12.48309,12.29992,11.90557,10.75598,10.13003,9.463007,9.283045,8.758021,8.450129,250406,41013,12.698,95.86,125.31,81.45,121.81,12.92,3.26,13.42,1.39,1.35,5.82,17.36,1.26,0,3.06,2.152,5.79,12.12,1.2,250406,41033,0,0,0,0,96.63,10.53,6.25,18.75,11.91,8.372,3.2,12.15,1.2,27.5787,8.381399
"2025-04-06 03:20:00",74,12.93,24.05,11.52688,13.13769,13.46453,13.26586,12.58874,12.37158,12.48217,11.35644,10.31372,9.633386,9.33935,8.768549,8.376246,250406,42013,13.396,97.3,125.01,81.26,127.18,13.28,2.36,9.8,1.11,1.07,5.71,17.04,1.9,0,3.05,2.151,5.8,12.12,1.2,250406,42033,0,0,0,0,96.59,10.53,6.23,18.67,11.88,8.354,3.2,12.15,1.2,27.25371,8.34463
"2025-04-06 03:30:00",75,12.95,24.05,13.02575,12.86856,12.82098,12.71417,12.5964,12.45916,11.36178,10.86325,10.49887,9.536738,9.295526,8.746485,8.360315,250406,43013,12.963,96.33,125.09,81.31,123.78,13.05,3.07,12.65,1.3,1.26,5.8,17.29,1.3,0,3.06,2.157,5.8,12.12,1.2,250406,43033,0,0,0,0,99.92,10.82,6.12,18.36,11.91,8.372,3.2,12.15,1.2,27.57227,8.336181
"2025-04-06 03:40:00",76,12.95,24.02,13.43557,13.17691,13.09582,13.00149,12.8533,11.68453,11.26376,10.42675,10.16857,9.576685,9.336756,8.71258,8.17367,250406,44013,13.314,97.27,125.22,81.39,125.63,13.14,2.01,8.38,1.16,1.12,5.72,17.05,1.28,0,3.06,2.156,5.8,12.12,1.2,250406,44033,0,0,0,0,97.3,10.56,6.21,18.61,11.89,8.361999,3.2,12.15,1.2,27.57152,8.133061
"2025-04-06 03:50:00",77,12.95,23.92,14.09912,13.70437,13.39904,13.05969,12.77365,11.57104,11.22256,10.70791,10.18765,9.633142,9.41839,8.604609,8.037531,250406,45013,13.586,97.82,125.09,81.31,127.86,13.29,1.69,7.1,1.16,1.11,5.63,16.79,1.49,0,3.06,2.156,5.8,12.12,1.2,250406,45033,0,0,0,0,99.02,10.7,6.18,18.52,11.89,8.36,3.2,12.15,1.2,27.56953,8.004405
"2025-04-06 04:00:00",78,12.96,23.78,14.78964,13.84597,13.30841,13.01644,12.68847,11.90716,11.34497,10.78881,10.18527,9.550623,9.3724,8.614954,8.009454,250406,50013,13.512,97.4,124.78,81.11,127.22,13.25,2.05,8.560001,1.12,1.08,5.69,16.98,1.47,0,3.06,2.159,5.8,12.12,1.2,250406,50033,0,0,0,0,100.28,10.83,6.19,18.57,11.9,8.365,3.2,12.15,1.2,27.57226,7.984464
"2025-04-06 04:10:00",79,12.95,23.65,14.8366,13.6845,13.33361,12.91403,12.65933,12.0867,11.37423,10.4497,10.2037,9.66485,9.381617,8.545893,7.951746,250406,51013,13.398,97.32,125.03,81.27,127.34,13.3,1.61,6.79,1.08,1.04,5.68,16.94,1.77,0,3.06,2.159,5.8,12.12,1.2,250406,51033,0,0,0,0,100.06,10.81,6.19,18.55,11.89,8.364,3.2,12.13,1.2,27.57246,7.949986
"2025-04-06 04:20:00",80,12.95,23.58,14.73931,13.64581,13.13555,12.87158,12.69323,12.34912,11.31741,10.79791,10.23352,9.698511,9.379877,8.537622,7.936029,250406,52014,13.36,97.24,125.03,81.27,126.81,13.25,2.19,9.11,1.16,1.12,5.7,17,1.39,0,3.06,2.157,5.8,12.11,1.2,250406,52033,0,0,0,0,101.54,10.97,6.15,18.44,11.89,8.363,3.2,12.12,1.2,27.56935,7.936871
"2025-04-06 04:30:00",81,12.91,23.51,14.50793,13.64633,13.19418,12.84484,12.70703,11.99038,11.29406,10.8753,10.28817,9.688929,9.371668,8.540278,7.920038,250406,53013,13.338,97.19,125.04,81.28,126.9,13.27,1.89,7.88,1.08,1.04,5.72,17.05,2.14,0,3.06,2.157,5.8,12.04,1.2,250406,53033,0,0,0,0,100.38,10.84,6.14,18.4,11.9,8.367,3.2,12.12,1.2,27.57082,7.924291
"2025-04-06 04:40:00",82,12.89,23.43,14.33218,13.5718,13.24566,12.9559,12.75094,11.8576,11.35696,10.90463,10.29571,9.654108,9.367914,8.736262,7.93139,250406,54013,13.348,97.21,125.03,81.27,126.82,13.26,1.95,8.16,1.12,1.08,5.69,16.96,1.53,0,3.06,2.157,5.8,12.04,1.2,250406,54033,0,0,0,0,100.61,10.84,6.15,18.45,11.9,8.365,3.2,12.13,1.2,27.56981,7.933137
"2025-04-06 04:50:00",83,12.91,23.35,14.07012,13.61541,13.07958,12.92813,12.72186,11.8012,11.39096,10.55123,10.29922,9.624598,9.365137,9.097102,7.918695,250406,55013,13.324,97.17,125.05,81.28,125.96,13.17,2.29,9.5,1.14,1.1,5.69,16.97,1.79,0,3.06,2.157,5.8,12.01,1.2,250406,55033,0,0,0,0,100.61,10.84,6.17,18.51,11.9,8.368,3.2,12.14,1.2,27.5718,7.916976
"2025-04-06 05:00:00",84,12.91,23.34,14.02792,13.56979,13.18862,12.99081,12.71664,11.85491,11.38748,10.46435,10.32717,9.626337,9.383539,8.931696,7.917596,250406,60013,13.334,97.21,125.08,81.3,125.95,13.17,2.53,10.48,1.25,1.21,5.71,17.02,1.45,0,3.06,2.156,5.8,12.12,1.2,250406,60033,0,0,0,0,102.3,11.03,6.15,18.45,11.9,8.369001,3.2,12.15,1.2,27.56926,7.914742
"2025-04-06 05:10:00",85,12.94,23.41,14.05868,13.51358,13.37252,13.08908,12.74353,12.03048,11.53692,10.4013,10.29083,9.75445,9.498438,8.855554,7.909143,250406,61013,13.376,97.33,125.11,81.32,126.1,13.17,1.82,7.61,1.11,1.07,5.68,16.93,2.34,0,3.06,2.156,5.8,12.12,1.2,250406,61033,0,0,0,0,100.98,10.88,6.16,18.47,11.9,8.371,3.2,12.16,1.2,27.57187,7.910322
"2025-04-06 05:20:00",86,12.96,23.52,14.71896,13.8746,13.48489,13.09259,12.75244,12.15557,11.15194,10.42315,10.30987,9.800501,9.56637,8.781427,7.909814,250406,62013,13.565,97.75,125.07,81.3,126.98,13.21,2,8.34,1.17,1.13,5.65,16.85,1.41,0,3.06,2.156,5.8,12.12,1.2,250406,62033,0,0,0,0,101.03,10.89,6.15,18.45,11.9,8.368,3.2,12.16,1.2,27.57079,7.91318
"2025-04-06 05:30:00",87,12.96,23.64,14.8536,13.69052,13.3912,13.10321,12.77645,12.16641,10.90924,10.43753,10.38214,9.872614,9.638086,8.736994,7.913263,250406,63013,13.586,97.82,125.09,81.31,127.37,13.24,1.95,8.14,1.11,1.07,5.62,16.76,1.65,0,3.06,2.158,5.8,12.12,1.2,250406,63033,0,0,0,0,101.21,10.88,6.15,18.45,11.9,8.368,3.2,12.15,1.2,27.56844,7.915119
"2025-04-06 05:40:00",88,12.96,23.71,14.83828,13.87081,13.44634,13.26504,12.98004,12.01272,10.78875,10.54055,10.46444,9.823389,9.56817,8.672662,7.91958,250406,64013,13.654,97.9,124.99,81.24,128.22,13.31,1.68,7.06,1.08,1.03,5.62,16.76,1.34,0,3.06,2.159,5.8,12.12,1.2,250406,64033,0,0,0,0,101.46,10.91,6.14,18.41,11.91,8.372,3.2,12.15,1.2,27.5741,7.919852
"2025-04-06 05:50:00",89,12.94,23.79,14.84149,13.94845,13.61614,13.38903,12.61489,11.66513,10.72866,10.63674,10.56188,9.889918,9.617457,8.710291,7.920648,250406,65013,13.677,98.01,125.06,81.29,128.2,13.3,1.81,7.56,1.12,1.08,5.61,16.73,1.28,0,3.06,2.157,5.8,12.12,1.2,250406,65033,0,0,0,0,102.24,10.97,6.12,18.35,11.9,8.367,3.2,12.16,1.2,27.56842,7.923123
"2025-04-06 06:00:00",90,12.96,23.88,14.73651,13.82821,13.73605,13.50814,12.48654,11.67794,10.95379,10.71652,10.64099,9.877618,9.539942,8.700647,7.928522,250406,70013,13.643,97.89,125.01,81.25,127.66,13.26,1.97,8.2,1.13,1.08,5.62,16.75,1.79,0,3.06,2.158,5.8,12.12,1.2,250406,70033,0,0,0,0,101.87,10.93,6.12,18.35,11.9,8.371,3.2,12.16,1.2,27.56891,7.929947
"2025-04-06 06:10:00",91,12.93,23.91,14.76043,14.03213,13.68337,13.29162,12.36788,11.85687,10.86575,10.74499,10.70986,9.891535,9.482874,8.623621,7.939081,250406,71013,13.829,98.44,125.14,81.34,127.59,13.19,1.76,7.39,1.07,1.03,5.53,16.48,1.33,0,3.07,2.164,5.8,12.12,1.2,250406,71033,0,0,0,0,101.59,10.9,6.11,18.32,11.92,8.385,3.2,12.13,1.2,27.58128,7.943287
"2025-04-06 06:20:00",92,12.89,23.46,14.61959,14.57107,14.1191,13.46108,12.77514,12.02084,10.90597,10.81915,10.7604,9.84463,9.484858,8.684015,7.942346,250406,72013,14.023,98.9,125.14,81.34,127.16,13.09,1.78,7.44,1.03,0.99,5.48,16.33,1.29,0,3.07,2.16,5.8,11.99,1.2,250406,72033,0,0,0,0,101.94,10.91,6.12,18.36,11.92,8.380999,3.2,12.12,1.2,27.5721,7.950134
"2025-04-06 06:30:00",93,12.87,23,14.46582,14.46936,13.79516,13.50176,12.57083,11.8121,11.01556,10.88604,10.82485,9.742822,9.442408,8.52273,7.951471,250406,73013,14.049,98.89,125.04,81.28,126.35,13,1.82,7.63,1.07,1.03,5.49,16.38,1.46,0,3.07,2.163,5.8,11.98,1.2,250406,73034,0,0,0,0,102.32,10.95,6.09,18.25,11.92,8.385,3.2,12.12,1.2,27.57705,7.955681
"2025-04-06 06:40:00",94,12.89,22.71,14.4569,14.45068,14.17636,13.49832,12.4638,11.65097,11.00707,10.9132,10.69055,9.799006,9.433191,8.489405,7.966272,250406,74013,14.002,98.91,125.22,81.39,127,13.08,1.69,7.12,1,0.96,5.53,16.48,1.67,0,3.07,2.165,5.8,11.98,1.2,250406,74033,0,0,0,0,102.22,10.94,6.1,18.3,11.93,8.389,3.2,12.12,1.2,27.57996,7.95988
"2025-04-06 06:50:00",95,12.89,22.53,14.41503,14.3786,13.9436,13.33615,12.27734,11.69668,11.10415,10.96401,10.54983,9.726343,9.446497,8.35351,7.970758,250406,75013,13.872,98.45,125.02,81.26,126.81,13.1,1.59,6.7,1,0.96,5.54,16.53,1.18,0,3.07,2.161,5.8,11.99,1.2,250406,75033,0,0,0,0,102.8,10.98,6.09,18.26,11.92,8.38,3.2,12.12,1.2,27.57293,7.964508
"2025-04-06 07:00:00",96,12.88,22.41,14.34152,14.23297,14.01849,13.13925,12.29495,11.80908,11.1239,10.95996,10.56524,9.733729,9.431726,8.288019,7.999842,250406,80013,13.77,98.26,125.09,81.31,126.62,13.11,1.78,7.48,1.06,1.02,5.58,16.64,1.54,0,3.07,2.163,5.8,12,1.2,250406,80033,0,0,0,0,101.62,10.9,6.18,18.53,11.92,8.385,3.2,12.13,1.2,27.57833,7.999273
"2025-04-06 07:10:00",97,12.88,22.34,14.65066,14.21017,13.9533,13.19665,12.3417,11.69073,11.09045,10.88476,10.60675,9.693446,9.36239,8.288019,8.010218,250406,81013,13.957,98.73,125.12,81.33,127.54,13.15,1.6,6.73,0.99,0.95,5.5,16.39,1.38,0,3.07,2.163,5.8,12.02,1.2,250406,81033,0,0,0,0,99.89,10.79,6.18,18.52,11.93,8.389,3.2,12.13,1.2,27.57499,8.011106
"2025-04-06 07:20:00",98,12.95,22.32,14.50863,14.23229,13.93652,13.01162,12.4226,11.95519,11.15863,10.83404,10.44223,9.673334,9.351984,8.29577,8.013636,250406,82013,14.026,98.86,125.08,81.3,126.8,13.06,1.56,6.56,1,0.96,5.51,16.43,1.65,0,3.07,2.16,5.8,12.11,1.2,250406,82033,0,0,0,0,99.53,10.78,6.18,18.54,11.92,8.385,3.2,12.14,1.2,27.57249,8.01809
"2025-04-06 07:30:00",99,12.93,22.37,14.47586,14.2377,14.00064,12.91146,12.44445,11.41592,11.1697,10.8525,10.49359,9.657862,9.336206,8.27041,8.019709,250406,83013,14.173,99.21,125.07,81.3,126.89,13.02,1.41,5.96,0.96,0.92,5.44,16.22,1.47,0,3.07,2.165,5.8,12.12,1.2,250406,83033,0,0,0,0,99.45,10.77,6.19,18.57,11.92,8.383,3.2,12.14,1.2,27.57875,8.021343
"2025-04-06 07:40:00",100,12.95,22.46,14.501,14.27709,13.93984,12.95272,12.46572,11.39248,11.08572,10.79351,10.31417,9.646662,9.277094,8.287195,8.032312,250406,84013,14.131,98.36,124.13,80.69,125.3,12.87,1.51,6.37,0.94,0.9,5.54,16.51,1.65,0,3.07,2.163,5.8,12.12,1.2,250406,84033,0,0,0,0,99.36,10.76,6.18,18.54,11.92,8.382,3.2,12.14,1.2,27.57669,8.032394
"2025-04-06 07:50:00",101,12.95,22.57,14.6322,14.24441,13.86154,12.97985,12.49996,11.43926,11.25314,10.76495,10.22286,9.660608,9.335626,8.275751,8.035394,250406,85013,14.083,99.02,125.1,81.32,126.31,12.99,1.34,5.67,0.93,0.89,5.48,16.34,1.64,0,3.07,2.162,5.8,12.12,1.2,250406,85033,0,0,0,0,99.56,10.78,6.19,18.56,11.92,8.383,3.2,12.13,1.2,27.57591,8.045815
"2025-04-06 08:00:00",102,12.95,22.68,14.59097,14.2478,14.0592,12.90975,12.51181,11.46127,11.28094,10.76535,10.18304,9.656183,9.246485,8.35055,8.03811,250406,90013,14.317,99.49,125,81.25,125.64,12.85,1.33,5.64,0.93,0.89,5.4,16.09,1.35,0,3.07,2.164,5.8,12.12,1.2,250406,90033,0,0,0,0,99.83,10.81,6.19,18.55,11.92,8.38,3.2,12.12,1.2,27.57413,8.036094
"2025-04-06 08:10:00",103,12.91,22.8,14.43127,14.24554,14.14593,12.80783,12.50143,11.50613,11.34539,10.77358,10.20175,9.637994,8.951868,8.283228,8.06405,250406,91013,14.345,99.51,124.93,81.21,125.2,12.8,1.27,5.4,0.92,0.88,5.39,16.06,1.55,0,3.07,2.162,5.8,12.05,1.2,250406,91033,0,0,0,0,99.59,10.76,6.17,18.5,11.92,8.383,3.2,12.12,1.2,27.57267,8.064937
"2025-04-06 08:20:00",104,12.9,22.91,14.41375,14.25701,14.13107,12.7712,12.5003,11.66223,11.41021,10.7626,10.26391,9.553064,8.845026,8.258082,8.088678,250406,92013,14.322,99.4,124.86,81.16,125.17,12.81,1.44,6.07,0.94,0.9,5.41,16.13,1.53,0,3.07,2.165,5.8,12,1.2,250406,92033,0,0,0,0,99.62,10.76,6.18,18.54,11.93,8.386,3.2,12.12,1.2,27.57733,8.088002
"2025-04-06 08:30:00",105,12.9,23.01,14.05975,13.9385,13.5249,12.97174,12.49615,12.27038,11.45162,11.31854,10.58038,9.726893,9.215234,8.251154,8.017481,250406,93013,13.663,98.15,125.27,81.43,124.89,12.96,2.1,8.75,1.04,0.99,5.57,16.62,1.55,0,3.07,2.162,5.8,12.02,1.2,250406,93033,0,0,0,0,99.89,10.77,6.16,18.47,11.93,8.39,3.2,12.12,1.2,27.57734,8.013517
"2025-04-06 08:40:00",106,12.93,23.08,13.09936,12.36019,12.56875,11.88479,11.2373,11.08599,10.65139,10.43118,10.01913,8.969934,8.768061,8.265742,8.003198,250406,94013,11.125,92.46,125.79,81.77,112.67,12.39,2.21,9.17,1.19,1.15,6.08,18.15,1.93,0,3.06,2.158,5.8,12.06,1.2,250406,94033,0,0,0,0,97.68,10.62,6.21,18.62,11.93,8.391,3.2,12.12,1.2,27.57565,8.00292
"2025-04-06 08:50:00",107,12.91,23.13,14.3424,13.92138,13.79132,13.56637,13.01803,11.85494,11.07751,10.83755,10.35433,9.659632,8.849604,8.289148,8.006373,250406,95013,13.887,98.59,125.16,81.36,125.14,12.93,1.6,6.73,1.04,1,5.49,16.38,1.55,0,3.06,2.158,5.81,12,1.2,250406,95033,0,0,0,0,100.15,10.8,6.21,18.62,11.93,8.387,3.2,12.12,1.2,27.57688,8.000378
"2025-04-06 09:00:00",108,12.91,23.18,14.45028,14.25006,14.00314,13.58755,12.43203,11.8616,11.24417,10.93408,10.51153,9.805445,9.325526,8.286097,7.992456,250406,100013,14.108,99.16,125.21,81.39,124.97,12.85,1.46,6.18,0.95,0.91,5.39,16.06,1.54,0,3.06,2.159,5.8,12,1.2,250406,100033,0,0,0,0,100.28,10.81,6.16,18.47,11.92,8.384,3.2,12.12,1.2,27.57311,7.989427
"2025-04-06 09:10:00",109,12.89,23.28,14.57577,14.42733,14.03466,13.06127,12.44271,11.75506,11.17907,11.01708,10.49835,9.663386,9.006952,8.274226,7.956293,250406,101013,14.272,99.36,124.97,81.23,124.48,12.75,1.59,6.7,0.97,0.93,5.38,16.05,1.66,0,3.07,2.165,5.81,12.02,1.2,250406,101033,0,0,0,0,100.37,10.79,6.18,18.53,11.93,8.388001,3.2,12.13,1.2,27.57822,7.946019
"2025-04-06 09:20:00",110,12.89,23.38,14.4837,14.31545,14.02832,13.13925,12.5791,11.85198,11.17144,11.04977,10.41418,9.535944,9.050562,8.357019,7.943292,250406,102013,14.292,99.44,125.01,81.25,124.64,12.76,1.54,6.49,0.95,0.91,5.36,15.97,1.64,0,3.07,2.162,5.81,12.04,1.2,250406,102033,0,0,0,0,99.87,10.76,6.18,18.54,11.92,8.385,3.2,12.15,1.2,27.5726,7.93845
"2025-04-06 09:30:00",111,12.95,23.51,14.63561,14.26428,14.16921,12.84249,12.65405,11.77285,11.15542,11.0274,10.38647,9.641931,9.119318,8.137873,7.936365,250406,103013,14.297,99.39,124.93,81.21,124.36,12.73,1.66,6.98,0.97,0.93,5.36,15.99,1.55,0,3.07,2.162,5.8,12.12,1.2,250406,103033,0,0,0,0,100.51,10.83,6.16,18.46,11.92,8.382,3.2,12.15,1.2,27.57367,7.93822
"2025-04-06 09:40:00",112,12.96,23.61,14.52203,14.2232,14.14498,13.02682,12.62322,11.74383,11.15097,11.02926,10.53219,9.687799,9.159998,8.079523,7.9367,250406,104013,14.344,99.52,124.95,81.22,124.45,12.72,1.43,6.05,0.89,0.85,5.36,15.98,1.55,0,3.07,2.166,5.8,12.12,1.2,250406,104033,0,0,0,0,100.37,10.79,6.17,18.5,11.92,8.385,3.2,12.16,1.2,27.57814,7.940507
"2025-04-06 09:50:00",113,12.93,23.72,14.63815,14.41262,14.20611,12.96304,12.62618,11.7084,11.10687,11.02282,10.66482,9.687586,9.15243,8.078486,7.939538,250406,105013,14.361,99.54,124.92,81.2,124.51,12.73,1.9,7.94,0.88,0.84,5.34,15.93,1.58,0,3.07,2.161,5.81,12.12,1.2,250406,105033,0,0,0,0,100.48,10.8,6.16,18.47,11.92,8.383,3.2,12.15,1.2,27.57453,7.940556
